doc_id,news_title,sentiment
1404,"amtek to dispose of entire crocodile brand inventory, accessories and retail fixed assets",-1
1405,"The competition was received with great enthusiasm by the employees , he goes on .",1
1406,Passengers rise at EasyJet and Aer Lingus,1
1407,"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",1
1408,expect pecca 's revenue to grow at cagr of 6.4% for fy17-fy20,1
1409,"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",1
1410,`` The additional flight linking Mumbai with Helsinki was dictated by the strong traffic demand between Asia and Europe .,1
1411,"CompaniesTravis Perkins lifts dividend, earnings rise 15%",1
1412,singapore could soon be home to world 's largest ai hub,1
1413,Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,1
1414,Dixons Carphone Profit Beats Forecast in First Year Since Merger,1
1415,Most of the layoffs will be in Finland .,-1
1416,Deliveries have started and the network will be ready for a launch soon .,1
1417,market fell not solely on rm1 trillion government debt news - mof,-1
1418,mesb unit now licensee for men ' s??' crocodile '??products in malaysia,1
1419,petronas partners want to terminate mhs aviation 's helicopter service as well,-1
1420,"global semicon sales jumped 21% y-o-y in april to us$31.3b, says sia",1
1421,"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",-1
1422,two malaysian startups make their pitch at asean korea startup week,1
1423,bumi armada 3q net profit down 35% on year at rm70m,1
1424,It is a disappointment to see the plan folded .,-1
1425,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,1
1426,cathay to cut hq costs by 30% after annual loss - memo,-1
1427,magni-tech sees 3q net profit jump by 49% to rm26 mil,1
1428,"a big mistake, penang pkr rep says on removal from state firm",-1
1429,"toshiba to sell part of chip business, first step in offsetting huge charge",1
1430,perisai 's two rig contracts worth over us$400m terminated by sembmarine,-1
1431,"malaysian govt bond redemption by foreign investors not a concern, says zeti",1
1432,genting plantations ' subsidiary to enter rm400 mil deal to sell palm oil products,1
1433,Spain's CaixaBank Expects To Close Deal For Banco BPI,1
1434,knm group 's 3q net profit down 53% on us segment loss,-1
1435,CompaniesKingfisher bid for Mr Bricolage runs into trouble,-1
1436,oil down 3 pct again; product builds offset u.s. crude draw,-1
1437,UPDATE 1-Shire steps up drive to get Baxalta talking after $30 bln bid,1
1438,schulz leaving airbus is a ' shock ' to key customer airasia,-1
1439,BHP Billiton says no settlement yet on Brazil dam disaster,-1
1440,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,1
1441,manulife us reit is the best proxy to a recovering office market,1
1442,serba dinamik rises as much as 4.2% on stronger 3q earnings,1
1443,Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?,-1
1444,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",-1
1445,tnb up 0.64% as it recovers from knee-jerk reaction to lira crisis,1
1446,"parkson narrows net loss in 4q on lower operating losses, tax expenses",1
1447,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,1
1448,"The total area of the Gorelovo plant is about 22,000 sq m. Atria invested about EURO 70mn in the plant , which should double Atria Russia 's production capacity in the St Petersburg area .",1
1449,s p setia acquires sixth parcel of land in melbourne for rm1.37 bil project,1
1450,midf amanah to introduce new shariah fund for high net worth investors,1
1451,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",1
1452,pm: soft loan given to proton to ensure jobs not affected,1
1453,"We aim to ensure that Vacon is in good shape when capital expenditure starts to pick up again , '' comments Vacon Plc President and CEO Vesa Laisi .",1
1454,"allocation of rm260m to build and upgrade rural, healthcare, and dental clinics and quarters nationwide; rm52m to existing 1malaysia clinics' operations, opening of 33 new 1malaysia clinics",1
1455,nord stream 2 expected to anchor wah seong 's earnings in next 3 years,1
1456,Net profit was 35.5 mln compared with 29.8 mln .,1
1457,hibiscus petroleum 's production to more than double on shell deal,1
1458,oil stocks tumble on lowest crude futures since january over supply glut,-1
1459,"oil inches up in quiet holiday trade, focus on crude glut",1
1460,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",1
1461,malaysian banks ' full-year profitability to stay sluggish in 2017 - s&p global ratings,-1
1462,Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,1
1463,"cccc unit ' upset' about ecrl suspension, hopes contract will be honoured",-1
1464,"former st marine president see leong teck jailed, fined for corruption",-1
1465,"`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement .",1
1466,Persimmon revenues lifted 12% by post-election confidence,1
1467,"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",-1
1468,Lloyds Banking Group's share price lifts amid reports bank is poised to axe hundreds of UK jobs,1
1469,press metal rises 3.58% on the back of potential upside in aluminium prices??,1
1470,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",1
1471,petronas carigali gives boustead 's mhs aviation 90 days ' notice to terminate contract,-1
1472,astaka tops off twin towers at one bukit senyum in johor,1
1473,"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .",-1
1474,"singapore 's industrial production beats forecasts, but watch out for rising trade tensions",-1
1475,petronas ' deep basin asset sale does not point to exit from canada,-1
1476,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",-1
1477,khazanah raises us$398.8m via exchangeable sukuk into beijing enterprises water group shares,1
1478,oil up on russia-opec hopes; u.s. rig count jump limits gains,1
1479,courts asia gets downgraded to ' hold ' on weaker outlook,-1
1480,"jf apex securities upgrades oldtown to buy, raises taregt to rm1.63",1
1481,' value of shares bought by foreign investors last week increases by more than 42%',1
1482,Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,-1
1483,nordstrom says it 's cutting ivanka trump brand due to poor sales,-1
1484,"petdag 3q net profit triples on stronger sales, disposal gain; pays 20 sen dividend",1
1485,goodbye mrt 3: how badly will the property market be hit?,-1
1486,no retrenchments at proton; only to get rm1.1b r&d reimbursement from govt,-1
1487,"In the beginning of this year , Wartsila had secured an order to deliver four gas-fuelled main engines and propulsion machinery for the same vessel .",1
1488,"Thereby , the company will expand its offering to North , Central and South America .",1
1489,"media chinese 's 2q net profit falls 24%, proposes 1.93 sen dividend",-1
1490,indonesia 's rate hikes aren' t helping its currency or coconuts,-1
1491,fajarbaru confirms partnering china co to bid for gemas-jb rail link,1
1492,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",-1
1493,UPDATE 1-BG Group's record output limits oil price fallout,1
1494,sia 2q earnings nearly treble to s$190 mil; declares 10 cents interim dividend,1
1495,' potential merger of customs and irb could ease tax collection',1
1496,Finnish Cargotec has been awarded a significant order for a total of 292 Hiab loader cranes by BAE Systems in the US .,1
1497,yuan top forecaster sees no end to losses as china economy slows,1
1498,rohas epcc order book expected to boost earnings growth for next 3 years,1
1499,"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",-1
1500,mk land falls 6.35% after unit slapped with rm80.77m income tax and penalty bill,-1
1501,Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,1
1502,InterContinental Hotels Group share price climbs on $1.5bn special dividend,1
1503,"career breaks, accidents, retirement have most damaging financial impact on m'sians",-1
1504,"apollo food 's 4q net profit falls 73% on forex, impairment losses",-1
1505,"najib accountable to nation, not only umno, says pkr 's surendran",1
1506,khazanah companies to be malaysia 's ' engines of growth' - azman mokhtar,1
1507,The contracts have been signed to acquire uranium produced at the Sotkamo nickel-zinc mine in eastern Finland owned by Talvivaara .,1
